trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,Sep.open.any.yn,related,trapped.before,pothelper.sex,train.rate.curio.min,train.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,lat.helped.min,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,trapped.pig.sow,trapped.pig.sex,pothelper.mom,location.test.box,date,daily.test.order.bothgroups,daily.test.order.within.group,group.test.order,test.day,Sep_rate.open.anybox
DG4_F_5,DG4_F_9,DG4_F5_031220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.15,0.026666667,25.12,5.223177156,0.087052953,4.809333333,0,0,0,6099,w,6188,FG,03.12.20,4.1,1,7,4,0
DG4_F_6,DG4_F_1,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.16,0.086666666,0,0,0,14.77333333,0,0,0,6188,m,6099,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_10,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.243333333,0.026666667,110.76,7.49729242,0.124954874,14.77333333,0,0,0,6188,m,6188,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_2,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.216666667,0.076666667,22.16,1.5,0.025,14.77333333,0,0,0,6188,m,6099,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_3,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.223333334,0.04,33.6,2.274368232,0.037906137,14.77333333,0,0,0,6188,m,6099,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_4,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.26,0.036666667,0,0,0,14.77333333,0,0,0,6188,m,6099,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_5,DG4_F6_011220,DG4_F,1,0,0,0,0,0,0,n,n,Female,0.206666666,0.053333333,23.56,1.594765343,0.026579422,14.77333333,3.19,1.713608666,0.003599639,6188,m,6099,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_7,DG4_F6_011220,DG4_F,0,0,0,1,0,0.164762742,1,y,n,Male,0.146666667,0.05,58.72,3.974729243,0.066245487,14.77333333,7.2,0.487364621,0.008122744,6188,m,6188,ZG,01.12.20,2.2,2,4,2,0.164762742
DG4_F_6,DG4_F_8,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.233333333,0.083333333,0,0,0,14.77333333,0,0,0,6188,m,6188,ZG,01.12.20,2.2,2,4,2,0
DG4_F_6,DG4_F_9,DG4_F6_011220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.15,0.026666667,6,0.406137184,0.006768953,14.77333333,56.96,3.855595669,0.064259928,6188,m,6188,ZG,01.12.20,2.2,2,4,2,0
DG4_F_7,DG4_F_1,DG4_F7_021220,DG4_F,1,0,0,0,0,0,0,n,n,Male,0.16,0.086666666,17.16,10.45491471,0.174248578,1.641333333,0,0,0,6188,m,6099,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_10,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.243333333,0.026666667,50.16,30.56051991,0.509341998,1.641333333,0,0,0,6188,m,6188,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_2,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.216666667,0.076666667,0,0,0,1.641333333,16.44,10.01624696,0.166937449,6188,m,6099,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_3,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.223333334,0.04,0,0,0,1.641333333,0,0,0,6188,m,6099,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_4,DG4_F7_021220,DG4_F,0,1,0,0,0,0,0,n,y,Female,0.26,0.036666667,60.16,36.65312755,0.610885459,1.641333333,2.08,1.267262389,0.02112104,6188,m,6099,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_5,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.206666666,0.053333333,0,0,0,1.641333333,0,0,0,6188,m,6099,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_6,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.096666667,0.033333333,0,0,0,1.641333333,0,0,0,6188,m,6188,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_8,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.233333333,0.083333333,0,0,0,1.641333333,0,0,0,6188,m,6188,ZG,02.12.20,3.3,1,5,3,0
DG4_F_7,DG4_F_9,DG4_F7_021220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.15,0.026666667,0,0,0,1.641333333,0,0,0,6188,m,6188,ZG,02.12.20,3.3,1,5,3,0
DG4_F_8,DG4_F_1,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.16,0.086666666,41.8,2.09,0.034833333,20,0,0,0,6188,w,6099,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_10,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.243333333,0.026666667,24,1.2,0.02,20,0,0,0,6188,w,6188,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_2,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.216666667,0.076666667,193.91,9.6955,0.161591667,20,0,0,0,6188,w,6099,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_3,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.223333334,0.04,24.08,1.204,0.020066667,20,5.36,0.268,0.004466667,6188,w,6099,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_4,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,n,y,Female,0.26,0.036666667,0,0,0,20,0,0,0,6188,w,6099,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_5,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.206666666,0.053333333,2.28,0.114,0.0019,20,0,0,0,6188,w,6099,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_6,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.096666667,0.033333333,0,0,0,20,0,0,0,6188,w,6188,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_7,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,y,y,Male,0.146666667,0.05,69.76,3.488,0.058133333,20,0,0,0,6188,w,6188,FG,02.12.20,3.4,2,6,3,0
DG4_F_8,DG4_F_9,DG4_F8_021220,DG4_F,0,0,0,0,0,0,0,y,y,Female,0.15,0.026666667,0,0,0,20,0,0,0,6188,w,6188,FG,02.12.20,3.4,2,6,3,0
DG4_F_9,DG4_F_1,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.16,0.086666666,14.6,0.73,0.012166667,20,0,0,0,6188,w,6099,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_10,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,y,n,Female,0.243333333,0.026666667,26.12,1.306,0.021766667,20,0,0,0,6188,w,6188,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_2,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,n,n,Male,0.216666667,0.076666667,19.04,0.952,0.015866667,20,0,0,0,6188,w,6099,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_3,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,n,y,Male,0.223333334,0.04,15.36,0.768,0.0128,20,3.32,0.166,0.002766667,6188,w,6099,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_4,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.26,0.036666667,0,0,0,20,0,0,0,6188,w,6099,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_5,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,n,n,Female,0.206666666,0.053333333,21.84,1.092,0.0182,20,0,0,0,6188,w,6099,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_6,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,y,n,Male,0.096666667,0.033333333,0,0,0,20,0,0,0,6188,w,6188,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_7,DG4_F9_301120,DG4_F,0,0,0,0,0,0,0,y,n,Male,0.146666667,0.05,43,2.15,0.035833333,20,0,0,0,6188,w,6188,FG,30.11.20,1.4,2,2,1,0
DG4_F_9,DG4_F_8,DG4_F9_301120,DG4_F,0,1,0,0,0,0,0,y,n,Female,0.233333333,0.083333333,0,0,0,20,5.56,0.278,0.004633333,6188,w,6188,FG,30.11.20,1.4,2,2,1,0
DG4_W_1,DG4_W_10,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.02,31.44,4.144476668,0.069074611,7.586,8.84,1.165304508,0.019421742,6197,m,6310,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_2,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.57,0.073333333,57.48,7.57711574,0.126285262,7.586,0,0,0,6197,m,6197,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_3,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.47,0.006666667,47.72,6.290535196,0.104842253,7.586,9.92,1.307672027,0.021794534,6197,m,6197,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_4,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.616666667,0.106666667,19.76,2.604798313,0.043413305,7.586,0,0,0,6197,m,6197,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_5,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.066666667,89.56,11.80595834,0.196765972,7.586,8.2,1.080938571,0.018015643,6197,m,6197,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_6,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.29,0.116666667,3.4,0.448194042,0.007469901,7.586,0,0,0,6197,m,6310,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_7,DG4_W1_021220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.313333333,0.043333333,3.36,0.442921171,0.00738202,7.586,0,0,0,6197,m,6310,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_8,DG4_W1_021220,DG4_W,0,1,0,0,0,0,0,n,n,Female,0.403333333,0.046666667,59.84,7.888215133,0.131470252,7.586,0.8,0.105457422,0.001757624,6197,m,6310,FG,02.12.20,3.2,2,6,3,0
DG4_W_1,DG4_W_9,DG4_W1_021220,DG4_W,1,0,0,0,0,0,0,n,y,Female,0.32,0.086666667,138.32,18.23358819,0.303893136,7.586,0,0,0,6197,m,6310,FG,02.12.20,3.2,2,6,3,0
DG4_W_10,DG4_W_1,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.21,0.043333333,6.2,2.888198757,0.048136646,2.146666667,0,0,0,6310,w,6197,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_2,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.57,0.073333333,36.36,16.9378882,0.282298137,2.146666667,0,0,0,6310,w,6197,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_3,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.47,0.006666667,0,0,0,2.146666667,0,0,0,6310,w,6197,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_4,DG4_W10_301112,DG4_W,1,1,0,2,0,0.322130355,1,n,n,Female,0.616666667,0.106666667,14.6,6.801242235,0.113354037,2.146666667,7.04,3.280521901,0.054675365,6310,w,6197,ZG,30.11.20,1.1,1,1,1,0.322130355
DG4_W_10,DG4_W_5,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,n,n,Female,0.473333333,0.066666667,23.68,11.0310559,0.183850932,2.146666667,0,0,0,6310,w,6197,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_6,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.29,0.116666667,0,0,0,2.146666667,0,0,0,6310,w,6310,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_7,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.313333333,0.043333333,0,0,0,2.146666667,0,0,0,6310,w,6310,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_8,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.403333333,0.046666667,0,0,0,2.146666667,0,0,0,6310,w,6310,ZG,30.11.20,1.1,1,1,1,0
DG4_W_10,DG4_W_9,DG4_W10_301112,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.32,0.086666667,0,0,0,2.146666667,0,0,0,6310,w,6310,ZG,30.11.20,1.1,1,1,1,0
DG4_W_2,DG4_W_1,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.21,0.043333333,0,0,0,2.118666667,0,0,0,6197,m,6197,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_10,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.02,20.76,9.79861548,0.163310258,2.118666667,26.96,12.72498426,0.212083071,6197,m,6310,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_3,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.47,0.006666667,0,0,0,2.118666667,0,0,0,6197,m,6197,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_4,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.616666667,0.106666667,0,0,0,2.118666667,0,0,0,6197,m,6197,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_5,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.066666667,19.6,9.25110132,0.154185022,2.118666667,5.88,2.775330396,0.046255507,6197,m,6197,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_6,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.29,0.116666667,0,0,0,2.118666667,0,0,0,6197,m,6310,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_7,DG4_W2_031220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.313333333,0.043333333,0,0,0,2.118666667,0,0,0,6197,m,6310,ZG,03.12.20,4.4,2,8,4,0
DG4_W_2,DG4_W_8,DG4_W2_031220,DG4_W,0,0,0,2,0,0.338829907,1,n,n,Female,0.403333333,0.046666667,1.4,0.660792951,0.011013216,2.118666667,0,0,0,6197,m,6310,ZG,03.12.20,4.4,2,8,4,0.338829907
DG4_W_2,DG4_W_9,DG4_W2_031220,DG4_W,1,1,0,0,0,0,0,n,y,Female,0.32,0.086666667,82.4,38.89238514,0.648206419,2.118666667,0,0,0,6197,m,6310,ZG,03.12.20,4.4,2,8,4,0
DG4_W_3,DG4_W_1,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.21,0.043333333,0,0,0,2.444666667,0,0,0,6197,m,6197,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_10,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.02,0,0,0,2.444666667,0,0,0,6197,m,6310,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_2,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.57,0.073333333,3.68,1.505317698,0.025088628,2.444666667,0,0,0,6197,m,6197,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_4,DG4_W3_041220,DG4_W,0,1,0,0,0,0,0,y,y,Female,0.616666667,0.106666667,47.24,19.32369784,0.322061631,2.444666667,0,0,0,6197,m,6197,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_5,DG4_W3_041220,DG4_W,1,0,0,0,0,0,0,y,y,Female,0.473333333,0.066666667,10.84,4.43414235,0.073902373,2.444666667,0,0,0,6197,m,6197,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_6,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.29,0.116666667,0,0,0,2.444666667,0,0,0,6197,m,6310,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_7,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.313333333,0.043333333,0,0,0,2.444666667,0,0,0,6197,m,6310,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_8,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,n,n,Female,0.403333333,0.046666667,7.84,3.206981183,0.053449686,2.444666667,1.44,0.58903736,0.009817289,6197,m,6310,ZG,04.12.20,5.1,1,9,5,0
DG4_W_3,DG4_W_9,DG4_W3_041220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.32,0.086666667,39.8,16.28033815,0.271338969,2.444666667,4.04,1.652577038,0.027542951,6197,m,6310,ZG,04.12.20,5.1,1,9,5,0
DG4_W_4,DG4_W_1,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.21,0.043333333,0,0,0,3.98,0,0,0,6197,w,6197,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_10,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.02,0,0,0,3.98,0,0,0,6197,w,6310,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_2,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.57,0.073333333,50.88,12.7839196,0.213065327,3.98,16.8,4.221105528,0.070351759,6197,w,6197,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_3,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.47,0.006666667,0,0,0,3.98,0,0,0,6197,w,6197,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_5,DG4_W4_021220,DG4_W,1,0,0,0,0,0,0,y,y,Female,0.473333333,0.066666667,35.52,8.924623116,0.148743719,3.98,22.48,5.648241206,0.094137353000000007,6197,w,6197,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_6,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.29,0.116666667,0,0,0,3.98,0,0,0,6197,w,6310,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_7,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.313333333,0.043333333,52.48,13.18592965,0.219765494,3.98,0,0,0,6197,w,6310,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_8,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,n,n,Female,0.403333333,0.046666667,0,0,0,3.98,0,0,0,6197,w,6310,ZG,02.12.20,3.1,1,5,3,0
DG4_W_4,DG4_W_9,DG4_W4_021220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.32,0.086666667,0,0,0,3.98,0,0,0,6197,w,6310,ZG,02.12.20,3.1,1,5,3,0
DG4_W_5,DG4_W_1,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.21,0.043333333,30.16,2.633294529,0.043888242,11.45333333,6.44,0.562281723,0.009371362,6197,w,6197,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_10,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.02,27.36,2.388824215,0.039813737,11.45333333,0,0,0,6197,w,6310,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_2,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.57,0.073333333,135.08,11.79394645,0.196565774,11.45333333,0,0,0,6197,w,6197,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_3,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.47,0.006666667,6,0.523864959,0.008731083,11.45333333,0,0,0,6197,w,6197,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_4,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.616666667,0.106666667,29.8,2.601862632,0.043364377,11.45333333,3.4,0.29685681,0.004947614,6197,w,6197,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_6,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.29,0.116666667,0,0,0,11.45333333,0,0,0,6197,w,6310,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_7,DG4_W5_011220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.313333333,0.043333333,38.64,3.373690339,0.056228172,11.45333333,39.16,3.419091968,0.056984866,6197,w,6310,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_8,DG4_W5_011220,DG4_W,0,1,0,0,0,0,0,n,n,Female,0.403333333,0.046666667,22.12,1.931315484,0.032188591,11.45333333,0,0,0,6197,w,6310,FG,01.12.20,2.3,1,3,2,0
DG4_W_5,DG4_W_9,DG4_W5_011220,DG4_W,1,0,0,0,0,0,0,n,n,Female,0.32,0.086666667,237.8,20.76251456,0.346041909,11.45333333,0,0,0,6197,w,6310,FG,01.12.20,2.3,1,3,2,0
DG4_W_6,DG4_W_1,DG4_W6_301120,DG4_W,0,0,1,0,0.176408326,0,1,n,n,Male,0.21,0.043333333,0,0,0,2.849333333,0,0,0,6310,m,6197,FG,30.11.20,1.2,2,2,1,0.176408326
DG4_W_6,DG4_W_10,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.02,0,0,0,11.45333333,0,0,0,6310,m,6310,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_2,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.57,0.073333333,0,0,0,2.849333333,0,0,0,6310,m,6197,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_3,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.47,0.006666667,0,0,0,2.849333333,5,1.754796444,0.029246607,6310,m,6197,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_4,DG4_W6_301120,DG4_W,1,1,0,0,0,0,0,n,n,Female,0.616666667,0.106666667,6.42,2.253158634,0.037552644,2.849333333,0,0,0,6310,m,6197,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_5,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,n,n,Female,0.473333333,0.066666667,11.68,4.099204493,0.068320075,2.849333333,0,0,0,6310,m,6197,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_7,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.313333333,0.043333333,0,0,0,2.849333333,0,0,0,6310,m,6310,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_8,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.403333333,0.046666667,0,0,0,2.849333333,0,0,0,6310,m,6310,FG,30.11.20,1.2,2,2,1,0
DG4_W_6,DG4_W_9,DG4_W6_301120,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.32,0.086666667,168,58.96116051,0.982686009,2.849333333,0,0,0,6310,m,6310,FG,30.11.20,1.2,2,2,1,0
DG4_W_7,DG4_W_1,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.21,0.043333333,0,0,0,0.850666667,0,0,0,6310,m,6197,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_10,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.02,0,0,0,0.850666667,0,0,0,6310,m,6310,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_2,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.57,0.073333333,0,0,0,0.850666667,0,0,0,6310,m,6197,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_3,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.47,0.006666667,0,0,0,0.850666667,0,0,0,6310,m,6197,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_4,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.616666667,0.106666667,0,0,0,0.850666667,0,0,0,6310,m,6197,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_5,DG4_W7_031220,DG4_W,1,0,0,0,0,0,0,n,y,Female,0.473333333,0.066666667,10.12,11.89655172,0.198275862,0.850666667,0,0,0,6310,m,6197,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_6,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.29,0.116666667,0,0,0,0.850666667,0,0,0,6310,m,6310,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_8,DG4_W7_031220,DG4_W,0,0,0,0,0,0,0,y,n,Female,0.403333333,0.046666667,12.24,14.38871473,0.239811912,0.850666667,0,0,0,6310,m,6310,FG,03.12.20,4.3,1,7,4,0
DG4_W_7,DG4_W_9,DG4_W7_031220,DG4_W,0,1,0,0,0,0,0,y,y,Female,0.32,0.086666667,0,0,0,0.850666667,0,0,0,6310,m,6310,FG,03.12.20,4.3,1,7,4,0
DG4_W_8,DG4_W_1,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.21,0.043333333,0,0,0,16.966,17.36,1.023222916,0.017053715,6310,w,6197,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_10,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.02,177.96,10.48921372,0.174820229,16.966,11.84,0.697866321,0.011631105,6310,w,6310,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_2,DG4_W8_041220,DG4_W,1,0,0,0,0,0,0,n,y,Male,0.57,0.073333333,133.96,7.895791583,0.131596526,16.966,45.72,2.694801367,0.044913356,6310,w,6197,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_3,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,n,y,Male,0.47,0.006666667,0,0,0,16.966,0,0,0,6310,w,6197,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_4,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.616666667,0.106666667,0,0,0,16.966,9.8,0.57762584,0.009627097,6310,w,6197,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_5,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.066666667,633.56,37.34292114,0.622382019,16.966,0,0,0,6310,w,6197,FG,04.12.20,5.2,2,10,5,0
